images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://img.informatique.nl/110/525498.jpg', 'path': 'full/0e33576eb556b411dbc2f72ce7af03c3e24b1b78.jpg', 'checksum': '899a85769b6e9509b5af61e4262dc806'}]",Corsair CMP16GX3M4X1600C7,http://www.informatique.nl/525498/corsair-cmp16gx3m4x1600c7.html,Informatique,"€ 236,00",http://img.informatique.nl/110/525498.jpg,"16GB (4 modules),Cas Latency:  7,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/525546.jpg', 'path': 'full/9c6c3f7f192c4d0319c7931c9cd34acd2df908f8.jpg', 'checksum': '792bdc6038100d25b91aeb674b061ff5'}]",Corsair CMZ8GX3M2X1600C7R,http://www.informatique.nl/525546/corsair-cmz8gx3m2x1600c7r.html,Informatique,"€ 109,00",http://img.informatique.nl/110/525546.jpg,"8GB (2 modules),Cas Latency:  7,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/525821.jpg', 'path': 'full/9fb6ed45252ef12be794a4c7b0d14fc9c9d2b468.jpg', 'checksum': '821a5db48100568c94d3858f04b98c9b'}]",Corsair CMZ16GX3M4X2133C11R,http://www.informatique.nl/525821/corsair-cmz16gx3m4x2133c11r.html,Informatique,"€ 194,00",http://img.informatique.nl/110/525821.jpg,"16GB (4 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/525841.jpg', 'path': 'full/da75ae0dde11a30c91ad27414d7c4af4a58172d1.jpg', 'checksum': '19442a276fde1148a05044073d3c6056'}]",Corsair CMX8GX3M1A1333C9,http://www.informatique.nl/525841/corsair-cmx8gx3m1a1333c9.html,Informatique,"€ 80,00",http://img.informatique.nl/110/525841.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/525842.jpg', 'path': 'full/b1b3b23c7e3abb06d3040ed8b41e0653ec48c45c.jpg', 'checksum': 'ca99b608d5b6aa4c1424a8074ee1e853'}]",Corsair CMX16GX3M2A1600C11,http://www.informatique.nl/525842/corsair-cmx16gx3m2a1600c11.html,Informatique,"€ 165,00",http://img.informatique.nl/110/525842.jpg,"16GB (2 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/526140.jpg', 'path': 'full/fe9e39c0e4fe629c462af45e46b49313c9a76d86.jpg', 'checksum': 'dffad6aea3f38ed16780bbe375dfe853'}]",Corsair CML4GX3M1X1600C7,http://www.informatique.nl/526140/corsair-cml4gx3m1x1600c7.html,Informatique,"€ 56,00",http://img.informatique.nl/110/526140.jpg,"4GB (1 modules),Cas Latency:  7,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527301.jpg', 'path': 'full/a6f9266c854a5b56e21dca1013312bebd3dfa9f2.jpg', 'checksum': 'd402efa162bec3b29c3f32d06734a822'}]",Corsair ValueSelect 16GB(2x8GB) DDR3,http://www.informatique.nl/527301/corsair-valueselect-16gb-2x8gb-ddr3.html,Informatique,"€ 154,00",http://img.informatique.nl/110/527301.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527303.jpg', 'path': 'full/30595a15be36399d872e51164cb32f23cfa031fb.jpg', 'checksum': '4c581b2b020b472d7c81471b6604f82b'}]",Corsair Vengeance 32GB(8x4GB) DDR3,http://www.informatique.nl/527303/corsair-vengeance-32gb-8x4gb-ddr3.html,Informatique,"€ 347,00",http://img.informatique.nl/110/527303.jpg,"32GB (8 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527322.jpg', 'path': 'full/9799f2892204c00e9a28f7979dcd76e4c96398bb.jpg', 'checksum': 'ab5f4cc6d1d6a94804256534b9d3f249'}]",Corsair Vengeance 16GB(2x8GB) DDR3,http://www.informatique.nl/527322/corsair-vengeance-16gb-2x8gb-ddr3.html,Informatique,"€ 173,00",http://img.informatique.nl/110/527322.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527323.jpg', 'path': 'full/b13711d1af2c4df4dc559608cc5e2d27a512026a.jpg', 'checksum': '792bdc6038100d25b91aeb674b061ff5'}]",Corsair Vengeance 16GB(2x8GB) DDR3,http://www.informatique.nl/527323/corsair-vengeance-16gb-2x8gb-ddr3.html,Informatique,"€ 178,00",http://img.informatique.nl/110/527323.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527324.jpg', 'path': 'full/761ef1fbda374fba459fba220790e74b780b1ccc.jpg', 'checksum': 'ab5f4cc6d1d6a94804256534b9d3f249'}]",Corsair Vengeance 16GB(2x8GB) DDR3,http://www.informatique.nl/527324/corsair-vengeance-16gb-2x8gb-ddr3.html,Informatique,"€ 179,00",http://img.informatique.nl/110/527324.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527641.jpg', 'path': 'full/00b3e9318b4f15e574c83481646d3d03c7582a33.jpg', 'checksum': '05b398faebe22139701afc090be950dd'}]",Kingston KVR1333D3N9K4/32G,http://www.informatique.nl/527641/kingston-kvr1333d3n9k4-32g.html,Informatique,"€ 314,00",http://img.informatique.nl/110/527641.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527880.jpg', 'path': 'full/58cbaaafce5eebf2df4bf029081a23548cf28b90.jpg', 'checksum': 'da230ce46d29078312851c196e40a580'}]",Corsair Vengeance 32GB DDR3,http://www.informatique.nl/527880/corsair-vengeance-32gb-ddr3.html,Informatique,"€ 323,00",http://img.informatique.nl/110/527880.jpg,"32GB (4 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527883.jpg', 'path': 'full/153fb732e27160e5f4e62b7b7bd5116a5420492e.jpg', 'checksum': '340b2f2235cd8873c38992955dcb4061'}]",Corsair XMS3 16GB(2x8GB) DDR3,http://www.informatique.nl/527883/corsair-xms3-16gb-2x8gb-ddr3.html,Informatique,"€ 162,00",http://img.informatique.nl/110/527883.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527884.jpg', 'path': 'full/df23a6d947c4ce6c76bc08dd3d7a44368db03986.jpg', 'checksum': '9b97ccdefd3418eed0aca4c510de3999'}]",Corsair XMS3 32GB(4x8GB) DDR3 1333MHz,http://www.informatique.nl/527884/corsair-xms3-32gb-4x8gb-ddr3-1333mhz.html,Informatique,"€ 323,00",http://img.informatique.nl/110/527884.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527886.jpg', 'path': 'full/3c41b34e9be9e53abf77b30962c4f0d1c83bec8e.jpg', 'checksum': 'ab5f4cc6d1d6a94804256534b9d3f249'}]",Corsair Vengeance 16GB(2x8GB) DDR3 1600M,http://www.informatique.nl/527886/corsair-vengeance-16gb-2x8gb-ddr3-1600m.html,Informatique,"€ 166,00",http://img.informatique.nl/110/527886.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527894.jpg', 'path': 'full/b742297231daa22c45b91434be02490c6f0141ea.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 32GB(4x8GB) DDR3 1600M,http://www.informatique.nl/527894/corsair-vengeance-32gb-4x8gb-ddr3-1600m.html,Informatique,"€ 351,00",http://img.informatique.nl/110/527894.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/527895.jpg', 'path': 'full/02d047b14acd9a1fbc596dfa8be8c7a0758d538c.jpg', 'checksum': '654acb658f9aed0b600a53f3da01335e'}]",Corsair Vengeance 8GB(1x8GB) DDR3,http://www.informatique.nl/527895/corsair-vengeance-8gb-1x8gb-ddr3.html,Informatique,"€ 84,00",http://img.informatique.nl/110/527895.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528056.jpg', 'path': 'full/8903d472bf48b1179aa222c5cbc44c718d8cbc60.jpg', 'checksum': '792bdc6038100d25b91aeb674b061ff5'}]",Corsair Vengeance 16GB(2x8GB) DDR3 1600M,http://www.informatique.nl/528056/corsair-vengeance-16gb-2x8gb-ddr3-1600m.html,Informatique,"€ 162,00",http://img.informatique.nl/110/528056.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528227.jpg', 'path': 'full/551f499d1be0743021896209616f171928296a77.jpg', 'checksum': 'db5507b0ffc3f2468e648de2be2f6562'}]",Kingston ValueRam KVR16N11S8/4,http://www.informatique.nl/528227/kingston-valueram-kvr16n11s8-4.html,Informatique,"€ 39,00",http://img.informatique.nl/110/528227.jpg,
"[{'url': 'http://img.informatique.nl/110/528235.jpg', 'path': 'full/a7447d1dd7f3932711e5ba13f5a5ccc211bd133e.jpg', 'checksum': 'be558e4bba0a6456507da16a1ddfc797'}]",Kingston KHX16C9/8,http://www.informatique.nl/528235/kingston-khx16c9-8.html,Informatique,"€ 86,00",http://img.informatique.nl/110/528235.jpg,"8GB (1 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528571.jpg', 'path': 'full/8fce5040f0a6344c2428e929781b0e3a2826b341.jpg', 'checksum': '69671081351bf6a4e252f16bf7b9aaf2'}]",Corsair CML8GX3M2A1866C9B,http://www.informatique.nl/528571/corsair-cml8gx3m2a1866c9b.html,Informatique,"€ 94,00",http://img.informatique.nl/110/528571.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528572.jpg', 'path': 'full/2ab483689aa3f34d753dc6af2dfe1f8a36ee95b8.jpg', 'checksum': '69671081351bf6a4e252f16bf7b9aaf2'}]",Corsair CML8GX3M2A2133C11B,http://www.informatique.nl/528572/corsair-cml8gx3m2a2133c11b.html,Informatique,"€ 95,00",http://img.informatique.nl/110/528572.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528574.jpg', 'path': 'full/a0bf8bc3930acf980356157a09a78f9aa7d305f4.jpg', 'checksum': '4c581b2b020b472d7c81471b6604f82b'}]",Corsair CMZ64GX3M8A1600C9,http://www.informatique.nl/528574/corsair-cmz64gx3m8a1600c9.html,Informatique,"€ 649,00",http://img.informatique.nl/110/528574.jpg,"64GB (8 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528939.jpg', 'path': 'full/0fd5417de53918582ec181939f225d203efaa0a7.jpg', 'checksum': 'ab5f4cc6d1d6a94804256534b9d3f249'}]",Corsair CMZ16GX3M2A2133C10,http://www.informatique.nl/528939/corsair-cmz16gx3m2a2133c10.html,Informatique,"€ 197,00",http://img.informatique.nl/110/528939.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528940.jpg', 'path': 'full/929655b9915af745a167c814b0b952c0c7e4af0b.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair CMZ32GX3M4A2133C10,http://www.informatique.nl/528940/corsair-cmz32gx3m4a2133c10.html,Informatique,"€ 388,00",http://img.informatique.nl/110/528940.jpg,"32GB (4 modules),Cas Latency: 10,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/528960.jpg', 'path': 'full/6db95a29a47c5c3dc03aed766bd6f076407d5dfd.jpg', 'checksum': 'f5472c799c8c9ef5053d177ea4cf824e'}]",Corsair XMS3 4GB CMX4GX3M1A1600C11,http://www.informatique.nl/528960/corsair-xms3-4gb-cmx4gx3m1a1600c11.html,Informatique,"€ 42,00",http://img.informatique.nl/110/528960.jpg,"4GB (1 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529170.jpg', 'path': 'full/8fad0f98b08cfbab8ecfa05177eb9b0d06088207.jpg', 'checksum': '15aa687d4718d24abc50b189545a2306'}]",Corsair Dominator Pt 16GB(4x4GB) DDR3,http://www.informatique.nl/529170/corsair-dominator-pt-16gb-4x4gb-ddr3.html,Informatique,"€ 274,00",http://img.informatique.nl/110/529170.jpg,"16GB (4 modules),Cas Latency:  9,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/529171.jpg', 'path': 'full/d3a99818bde48c976b58c0de35dd013e68716739.jpg', 'checksum': '15aa687d4718d24abc50b189545a2306'}]",Corsair Dominator Pt 32GB(4x8GB) DDR3,http://www.informatique.nl/529171/corsair-dominator-pt-32gb-4x8gb-ddr3.html,Informatique,"€ 455,00",http://img.informatique.nl/110/529171.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/529173.jpg', 'path': 'full/833ca5dcae362b5e48026003eafc0662ef43ce2d.jpg', 'checksum': '15aa687d4718d24abc50b189545a2306'}]",Corsair Dominator Pt 32GB(4x8GB) DDR3,http://www.informatique.nl/529173/corsair-dominator-pt-32gb-4x8gb-ddr3.html,Informatique,"€ 478,00",http://img.informatique.nl/110/529173.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529175.jpg', 'path': 'full/8abd2f6cbe493a32900534f2adac2ebe80725a13.jpg', 'checksum': '64bde8e3f3052da0398b4783b45aa85f'}]",Corsair Dominator Pt 16GB(2x8GB) DDR3,http://www.informatique.nl/529175/corsair-dominator-pt-16gb-2x8gb-ddr3.html,Informatique,"€ 284,00",http://img.informatique.nl/110/529175.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 2400 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/529178.jpg', 'path': 'full/c2210858d95bb769c4b1b5cb650c6aad4f55a20d.jpg', 'checksum': '64bde8e3f3052da0398b4783b45aa85f'}]",Corsair Dominator Pt 8GB(2x4GB) DDR3,http://www.informatique.nl/529178/corsair-dominator-pt-8gb-2x4gb-ddr3.html,Informatique,"€ 139,00",http://img.informatique.nl/110/529178.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/529179.jpg', 'path': 'full/5bbebb6c88ad2e52fcab2dd4ebce3594f1bc8ac3.jpg', 'checksum': '48eaac7e12dd00084ae0b3fe78266eba'}]",Corsair CMX8GX3M1A1600C11,http://www.informatique.nl/529179/corsair-cmx8gx3m1a1600c11.html,Informatique,"€ 79,00",http://img.informatique.nl/110/529179.jpg,"8GB (1 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529180.jpg', 'path': 'full/5c19cf21a4481bd73e039bfde459c0b5e625b199.jpg', 'checksum': '0add80194cc9b4c0eab0091c09d667f8'}]",Corsair CMX8GX3M2A1600C11,http://www.informatique.nl/529180/corsair-cmx8gx3m2a1600c11.html,Informatique,"€ 84,00",http://img.informatique.nl/110/529180.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529230.jpg', 'path': 'full/b4e52a83da70c676c4be8e9b86639782a9a94c51.jpg', 'checksum': '930d100fe5aabefffddb5298e4d40b75'}]",Kingston HyperX red KHX16C10B1RK2/16X,http://www.informatique.nl/529230/kingston-hyperx-red-khx16c10b1rk2-16x.html,Informatique,"€ 172,00",http://img.informatique.nl/110/529230.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529575.jpg', 'path': 'full/d005902d2451d4ecf9814d2402e140ccf24b0a7b.jpg', 'checksum': 'dfafb106b1e16b36c71a0ae1d608ecbf'}]",Kingston ValueRam KVR16N11H/8,http://www.informatique.nl/529575/kingston-valueram-kvr16n11h-8.html,Informatique,"€ 77,00",http://img.informatique.nl/110/529575.jpg,"8GB (1 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529898.jpg', 'path': 'full/5ed3843d2b630b3571e0152ab591f243760fdb17.jpg', 'checksum': 'b423825af02225e19368546739bcb8e4'}]",Corsair CML8GX3M1A1600C10B,http://www.informatique.nl/529898/corsair-cml8gx3m1a1600c10b.html,Informatique,"€ 82,00",http://img.informatique.nl/110/529898.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529920.jpg', 'path': 'full/5f6f6bdfd0ef0ed085df061eb064727d3c12f59f.jpg', 'checksum': '8d4cc009dd6e34b8dafe1e9b0cf88d27'}]",Corsair ValueSelect CMV16GX3M2A1600C11,http://www.informatique.nl/529920/corsair-valueselect-cmv16gx3m2a1600c11.html,Informatique,"€ 152,00",http://img.informatique.nl/110/529920.jpg,"16GB (2 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/529922.jpg', 'path': 'full/534537b430c5380f866b76700b6104404e4583c7.jpg', 'checksum': '3f897aa1810a1beaca527e1ee6c789ab'}]",Corsair ValueSelect CMV8GX3M1A1600C11,http://www.informatique.nl/529922/corsair-valueselect-cmv8gx3m1a1600c11.html,Informatique,"€ 75,00",http://img.informatique.nl/110/529922.jpg,"8GB (1 modules),Cas Latency: 11,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530048.jpg', 'path': 'full/c0dbc6edef02ab65c5bcc9da576b67592a25d50b.jpg', 'checksum': '5dfec2a0fd50bc6dd4be1da5f82160ec'}]",Corsair Dominator 16GB(2x8GB) DDR3,http://www.informatique.nl/530048/corsair-dominator-16gb-2x8gb-ddr3.html,Informatique,"€ 227,00",http://img.informatique.nl/110/530048.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530049.jpg', 'path': 'full/e372421401eca5cbf311ae1a13070f19bca99f55.jpg', 'checksum': 'dcf3e891ab8aaa7ed339d7a9dc0f658c'}]",Corsair Vengeance 16GB(2x8GB) DDR3,http://www.informatique.nl/530049/corsair-vengeance-16gb-2x8gb-ddr3.html,Informatique,"€ 163,00",http://img.informatique.nl/110/530049.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530050.jpg', 'path': 'full/f86fa2cb3a9e6f98882d2df51597dff40c9dd04f.jpg', 'checksum': '79a4d6b3f22ad029ad6414412384b5dc'}]",Corsair Vengeance 16GB(2x8GB) DDR3,http://www.informatique.nl/530050/corsair-vengeance-16gb-2x8gb-ddr3.html,Informatique,"€ 169,00",http://img.informatique.nl/110/530050.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530051.jpg', 'path': 'full/355cb675cc1319b13d09d7db1c8a65b5a53c341b.jpg', 'checksum': '792bdc6038100d25b91aeb674b061ff5'}]",Corsair Vengeance 16GB(2x8GB) DDR3,http://www.informatique.nl/530051/corsair-vengeance-16gb-2x8gb-ddr3.html,Informatique,"€ 163,00",http://img.informatique.nl/110/530051.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530057.jpg', 'path': 'full/50e36700b223e44a94183d5fc298d9387f8851dd.jpg', 'checksum': '573c57eb4ac5247aed1e08627c8316f1'}]",Corsair Vengeance 8GB(1x8GB) DDR3,http://www.informatique.nl/530057/corsair-vengeance-8gb-1x8gb-ddr3.html,Informatique,"€ 82,00",http://img.informatique.nl/110/530057.jpg,"8GB (1 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530059.jpg', 'path': 'full/cde4ab079fec57c5c4251d4f1f1a9c754543ab8b.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 8GB(4x2GB) DDR3,http://www.informatique.nl/530059/corsair-vengeance-8gb-4x2gb-ddr3.html,Informatique,"€ 102,00",http://img.informatique.nl/110/530059.jpg,"8GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530639.jpg', 'path': 'full/635a217ebcbd7d10907ff63729fad8012ed3ffa4.jpg', 'checksum': '15aa687d4718d24abc50b189545a2306'}]",Corsair Dominator 16GB DDR3 2400Mhz,http://www.informatique.nl/530639/corsair-dominator-16gb-ddr3-2400mhz.html,Informatique,"€ 314,00",http://img.informatique.nl/110/530639.jpg,"16GB (4 modules),Cas Latency: 10,Kloksnelheid: 2400 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/530642.jpg', 'path': 'full/329a849d14250dbacebd2ba6f12329d05edb9e74.jpg', 'checksum': '15aa687d4718d24abc50b189545a2306'}]",Corsair Dominator 32GB DDR3 1866Mhz,http://www.informatique.nl/530642/corsair-dominator-32gb-ddr3-1866mhz.html,Informatique,"€ 481,00",http://img.informatique.nl/110/530642.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530647.jpg', 'path': 'full/336a125d91277f5f2a04bfd924c8915d44e69f2a.jpg', 'checksum': '51d4daee060635d07d98d89ed5f1c3f1'}]",Corsair Vengeance 16GB DDR3 1600Mhz,http://www.informatique.nl/530647/corsair-vengeance-16gb-ddr3-1600mhz.html,Informatique,"€ 160,00",http://img.informatique.nl/110/530647.jpg,"16GB (2 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/530661.jpg', 'path': 'full/74aedbd854743f6a70eaabcd249fd581ec17abe7.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 32GB,http://www.informatique.nl/530661/corsair-vengeance-32gb.html,Informatique,"€ 359,00",http://img.informatique.nl/110/530661.jpg,"32GB (4 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/533185.jpg', 'path': 'full/3ca1d20101d7e7dd8261685d268f0aca6d439db9.jpg', 'checksum': '9055da3448a0c4010d6a8fa92ab82d6e'}]",Corsair Dominator Pt 16GB(2x8GB) DDR3 21,http://www.informatique.nl/533185/corsair-dominator-pt-16gb-2x8gb-ddr3-21.html,Informatique,"€ 236,00",http://img.informatique.nl/110/533185.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/534618.jpg', 'path': 'full/e9bed9a9f04b99099171d186300e0b1efdeb3660.jpg', 'checksum': 'cbd9a0bdc89502508da672d2731cbf02'}]",Corsair Vengeance Pro 8GB(2x4GB) DDR3,http://www.informatique.nl/534618/corsair-vengeance-pro-8gb-2x4gb-ddr3.html,Informatique,"€ 90,00",http://img.informatique.nl/110/534618.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534620.jpg', 'path': 'full/9f3f6cd1ad294b284fd10b7de6386ee17ebf103e.jpg', 'checksum': '8e1810fb2775f2fd5045ca4eee1bbb11'}]",Corsair Vengeance Pro 8GB(2x4GB) DDR3,http://www.informatique.nl/534620/corsair-vengeance-pro-8gb-2x4gb-ddr3.html,Informatique,"€ 98,00",http://img.informatique.nl/110/534620.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534621.jpg', 'path': 'full/e96983d59ac6512b05b421236d08754781cf6e65.jpg', 'checksum': 'cbd9a0bdc89502508da672d2731cbf02'}]",Corsair Vengeance Pro 8GB(2x4GB) DDR3,http://www.informatique.nl/534621/corsair-vengeance-pro-8gb-2x4gb-ddr3.html,Informatique,"€ 95,00",http://img.informatique.nl/110/534621.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534623.jpg', 'path': 'full/159272fc9983ab4e774922c2302362ec8c0f3f48.jpg', 'checksum': '358843b99006c4caf3a028c3762c9daf'}]",Corsair Vengeance Pro 8GB(2x4GB) DDR3,http://www.informatique.nl/534623/corsair-vengeance-pro-8gb-2x4gb-ddr3.html,Informatique,"€ 99,00",http://img.informatique.nl/110/534623.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/534625.jpg', 'path': 'full/f7868ff7ff03b30af32177d656fce313efa79674.jpg', 'checksum': 'cbd9a0bdc89502508da672d2731cbf02'}]",Corsair Vengeance Pro 16GB(2x8GB) DDR3,http://www.informatique.nl/534625/corsair-vengeance-pro-16gb-2x8gb-ddr3.html,Informatique,"€ 173,00",http://img.informatique.nl/110/534625.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534627.jpg', 'path': 'full/1beda99378b7114ef1476807afbfbd78cfd163a7.jpg', 'checksum': '8e1810fb2775f2fd5045ca4eee1bbb11'}]",Corsair Vengeance Pro 16GB(2x8GB) DDR3,http://www.informatique.nl/534627/corsair-vengeance-pro-16gb-2x8gb-ddr3.html,Informatique,"€ 179,00",http://img.informatique.nl/110/534627.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/534628.jpg', 'path': 'full/4d3b0af719de835b881262a112de469d2bf2d665.jpg', 'checksum': 'cbd9a0bdc89502508da672d2731cbf02'}]",Corsair Vengeance Pro 16GB(2x8GB) DDR3,http://www.informatique.nl/534628/corsair-vengeance-pro-16gb-2x8gb-ddr3.html,Informatique,"€ 172,00",http://img.informatique.nl/110/534628.jpg,"16GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
