name,url,webshop,price,image_urls,desc
"GIGABYTE GV-N660OC-3GD, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/GIGABYTE/GV-N660OC-3GD-grafische-kaart/html/product/1133240?tk=7&lk=9374,alternate.nl,"€ 182,",placeholder,"
          GeForce GTX 660 
        ,
          3 GB (GDDR5, 192 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N730D5-2GI, grafische kaart VGA, DVI, HDMI",/GIGABYTE/GV-N730D5-2GI-grafische-kaart/html/product/1156312?tk=7&lk=9374,alternate.nl,"€ 62,",placeholder,"
          GeForce GT 730 
        ,
          2 GB (GDDR5, 64 Bit) 
        ,
          1 Slots 
        "
"GIGABYTE GV-N740D3-2GI, grafische kaart VGA, 2x DVI, HDMI, Retail",/GIGABYTE/GV-N740D3-2GI-grafische-kaart/html/product/1156310?tk=7&lk=9374,alternate.nl,"€ 81,",placeholder,"
          GeForce GT 740 
        ,
          2 GB (GDDR3, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N740D5OC-2GI, grafische kaart VGA, 2x DVI, HDMI, Retail",/GIGABYTE/GV-N740D5OC-2GI-grafische-kaart/html/product/1156309?tk=7&lk=9374,alternate.nl,"€ 102,",placeholder,"
          GeForce GT 740 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N750OC-1GI, grafische kaart 2x DVI, 2x HDMI",/GIGABYTE/GV-N750OC-1GI-grafische-kaart/html/product/1128783?tk=7&lk=9374,alternate.nl,"€ 107,",placeholder,"
          GeForce GTX 750 
        ,
          1 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N750OC-2GI, grafische kaart 2x DVI, 2x HDMI",/GIGABYTE/GV-N750OC-2GI-grafische-kaart/html/product/1135896?tk=7&lk=9374,alternate.nl,"€ 119,",placeholder,"
          GeForce GTX 750 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N750OC-2GL, grafische kaart DVI-I, 2x HDMI, DisplayPort, Low Profile, Retail",/GIGABYTE/GV-N750OC-2GL-grafische-kaart/html/product/1159594?tk=7&lk=9374,alternate.nl,"€ 112,",placeholder,"
          GeForce GTX 750 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N75TOC-2GI, grafische kaart 2x DVI, 2x HDMI",/GIGABYTE/GV-N75TOC-2GI-grafische-kaart/html/product/1128785?tk=7&lk=9374,alternate.nl,"€ 142,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N75TOC-2GL, grafische kaart DVI-I, 2x HDMI, DisplayPort, Low Profile, Retail",/GIGABYTE/GV-N75TOC-2GL-grafische-kaart/html/product/1159593?tk=7&lk=9374,alternate.nl,"€ 137,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N75TWF2BK-2GI Black Edition, grafische kaart 2x DVI, 2x HDMI, Retail",/GIGABYTE/GV-N75TWF2BK-2GI-Black-Edition-grafische-kaart/html/product/1156320?tk=7&lk=9374,alternate.nl,"€ 152,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
